period_ym,year_ce,year_be,month_num,month_name_th,row_order,category_level,sector,group_name,category_name,index_current_month,index_prev_month,index_prev_year_same_month,mom_change_pct,yoy_change_pct,aoa_change_pct,base_year,source_file
2026-05,2026,2569,5,พฤษภาคม,80,3,ผลิตภัณฑ์อุตสาหกรรม,ยานยนต์ ชิ้นส่วนและอุปกรณ์,ยานยนต์,103.5,103.5,103.6,0.0,-0.1,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,81,3,ผลิตภัณฑ์อุตสาหกรรม,ยานยนต์ ชิ้นส่วนและอุปกรณ์,ตัวถังยานยนต์ รถพ่วงและรถกึ่งพ่วง,104.9,104.9,104.9,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,82,3,ผลิตภัณฑ์อุตสาหกรรม,ยานยนต์ ชิ้นส่วนและอุปกรณ์,ชิ้นส่วนและอุปกรณ์เสริมสำหรับยานยนต์,99.9,99.9,99.9,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,83,2,ผลิตภัณฑ์อุตสาหกรรม,จักรยานยนต์ จักรยาน ชิ้นส่วนและอุปกรณ์,จักรยานยนต์ จักรยาน ชิ้นส่วนและอุปกรณ์,100.0,100.0,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,84,2,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ขนส่ง ซึ่งมิได้จัดประเภทไว้ในที่อื่น,อุปกรณ์ขนส่ง ซึ่งมิได้จัดประเภทไว้ในที่อื่น,100.0,100.0,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,85,2,ผลิตภัณฑ์อุตสาหกรรม,เฟอร์นิเจอร์,เฟอร์นิเจอร์,105.2,105.2,105.1,0.0,0.1,-0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,86,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,187.4,190.7,147.3,-1.7,27.2,35.4,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,87,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,เครื่องประดับเพชรพลอย เครื่องประดับอัญมณี และสิ่งของที่เกี่ยวข้อง,210.5,214.8,159.5,-2.0,32.0,42.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,88,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,เครื่องกีฬา,101.7,101.7,107.6,0.0,-5.5,-5.5,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,89,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,เครื่องมือและอุปกรณ์ในทางการแพทย์และทางทันตกรรม,100.6,100.5,101.7,0.1,-1.1,-1.5,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-05,2026,2569,5,พฤษภาคม,90,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,ผลิตภัณฑ์อื่นๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,100.0,100.0,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(พ.ค 69).xlsx
2026-06,2026,2569,6,มิถุนายน,1,0,รวมทุกรายการ,รวมทุกรายการ,รวมทุกรายการ,114.3,116.0,106.6,-1.5,7.2,4.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,2,1,ผลิตภัณฑ์เกษตรกรรม และการประมง,,ผลิตภัณฑ์เกษตรกรรม และการประมง,110.6,112.5,106.7,-1.7,3.7,-2.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,3,2,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์ทางการเกษตร,ผลิตภัณฑ์ทางการเกษตร,110.5,112.5,106.3,-1.8,4.0,-3.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,4,3,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์ทางการเกษตร,พืชล้มลุก,112.2,114.1,108.6,-1.7,3.3,0.2,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,5,3,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์ทางการเกษตร,พืชยืนต้น,115.2,117.8,102.5,-2.2,12.4,-6.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,6,3,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์ทางการเกษตร,สัตว์,98.9,100.2,106.9,-1.3,-7.5,-5.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,7,2,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์จากการประมง,ผลิตภัณฑ์จากการประมง,107.9,109.3,109.5,-1.3,-1.5,-2.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,8,3,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์จากการประมง,สัตว์น้ำและผลิตภัณฑ์อื่นๆ จากการประมง,131.0,132.2,126.8,-0.9,3.3,1.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,9,3,ผลิตภัณฑ์เกษตรกรรม และการประมง,ผลิตภัณฑ์จากการประมง,สัตว์น้ำและผลิตภัณฑ์อื่นๆ จากการเพาะเลี้ยง,93.9,95.3,98.6,-1.5,-4.8,-5.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,10,1,ผลิตภัณฑ์จากเหมือง,,ผลิตภัณฑ์จากเหมือง,136.5,129.0,108.8,5.8,25.5,0.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,11,2,ผลิตภัณฑ์จากเหมือง,ถ่านหินและลิกไนต์,ถ่านหินและลิกไนต์,100.0,100.0,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,12,3,ผลิตภัณฑ์จากเหมือง,ถ่านหินและลิกไนต์,ลิกไนต์,100.0,100.0,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,13,2,ผลิตภัณฑ์จากเหมือง,ปิโตรเลียมดิบและก๊าซธรรมชาติ,ปิโตรเลียมดิบและก๊าซธรรมชาติ,149.9,139.4,111.4,7.5,34.6,1.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,14,3,ผลิตภัณฑ์จากเหมือง,ปิโตรเลียมดิบและก๊าซธรรมชาติ,ปิโตรเลียมดิบ,152.4,149.3,94.5,2.1,61.3,8.6,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,15,3,ผลิตภัณฑ์จากเหมือง,ปิโตรเลียมดิบและก๊าซธรรมชาติ,ก๊าซธรรมชาติ,148.8,136.3,115.7,9.2,28.6,-0.2,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,16,2,ผลิตภัณฑ์จากเหมือง,สินแร่โลหะ,สินแร่โลหะ,121.5,119.9,93.8,1.3,29.5,12.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,17,3,ผลิตภัณฑ์จากเหมือง,สินแร่โลหะ,สินแร่เหล็ก,48.3,48.3,71.8,0.0,-32.7,-22.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,18,3,ผลิตภัณฑ์จากเหมือง,สินแร่โลหะ,สินแร่โลหะที่ไม่ใช่สินแร่เหล็ก (ยกเว้นโลหะมีค่า),144.1,140.2,94.0,2.8,53.3,32.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,19,2,ผลิตภัณฑ์จากเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,103.6,103.3,99.9,0.3,3.7,1.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,20,3,ผลิตภัณฑ์จากเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,หิน ทราย และดิน,104.3,104.0,100.5,0.3,3.8,1.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,21,3,ผลิตภัณฑ์จากเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,ผลิตภัณฑ์ที่ได้จากการทำเหมืองแร่และเหมืองหิน ซึ่งมิได้จัดประเภทไว้ในที่อื่น,86.2,86.2,84.8,0.0,1.7,-0.6,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,22,1,ผลิตภัณฑ์อุตสาหกรรม,,ผลิตภัณฑ์อุตสาหกรรม,114.2,116.1,106.5,-1.6,7.2,6.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,23,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์อาหาร,107.6,106.9,107.7,0.7,-0.1,-2.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,24,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการแปรรูปและการถนอมเนื้อสัตว์,112.8,113.6,118.4,-0.7,-4.7,-3.2,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,25,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการแปรรูปและการถนอมสัตว์น้ำ,107.2,107.7,106.8,-0.5,0.4,0.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,26,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการแปรรูปและการถนอมผลไม้และผัก,113.2,112.9,118.2,0.3,-4.2,-3.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,27,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,น้ำมันและไขมันจากพืชและสัตว์,106.5,106.7,97.1,-0.2,9.7,-1.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,28,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์นม,106.8,106.8,106.2,0.0,0.6,0.6,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,29,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการโม่-สีธัญพืช สตาร์ชและผลิตภัณฑ์จากสตาร์ช,104.6,101.0,98.3,3.6,6.4,-0.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,30,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์อาหารอื่นๆ,105.4,105.2,108.1,0.2,-2.5,-4.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,31,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,อาหารสัตว์สำเร็จรูป,108.7,107.4,105.4,1.2,3.1,0.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,32,2,ผลิตภัณฑ์อุตสาหกรรม,เครื่องดื่ม,เครื่องดื่ม,106.9,106.9,106.8,0.0,0.1,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,33,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยาสูบ,ผลิตภัณฑ์ยาสูบ,105.4,105.4,105.4,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,34,2,ผลิตภัณฑ์อุตสาหกรรม,สิ่งทอ,สิ่งทอ,105.1,105.2,104.9,-0.1,0.2,-0.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,35,3,ผลิตภัณฑ์อุตสาหกรรม,สิ่งทอ,เส้นใย และสิ่งทอ,106.2,106.4,105.5,-0.2,0.7,-0.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,36,3,ผลิตภัณฑ์อุตสาหกรรม,สิ่งทอ,สิ่งทอประเภทอื่นๆ,101.2,101.1,102.6,0.1,-1.4,-1.6,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,37,2,ผลิตภัณฑ์อุตสาหกรรม,เสื้อผ้าเครื่องแต่งกาย,เสื้อผ้าเครื่องแต่งกาย,102.8,103.0,102.7,-0.2,0.1,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,38,3,ผลิตภัณฑ์อุตสาหกรรม,เสื้อผ้าเครื่องแต่งกาย,เสื้อผ้าเครื่องแต่งกาย (ยกเว้นเสื้อผ้าเครื่องแต่งกายที่ทำจากขนสัตว์),102.5,102.7,102.4,-0.2,0.1,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,39,3,ผลิตภัณฑ์อุตสาหกรรม,เสื้อผ้าเครื่องแต่งกาย,เครื่องแต่งกายที่ทำจากการถักนิตและโครเชต์,104.3,104.3,104.2,0.0,0.1,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,40,2,ผลิตภัณฑ์อุตสาหกรรม,เครื่องหนังและผลิตภัณฑ์,เครื่องหนังและผลิตภัณฑ์,102.8,102.7,101.8,0.1,1.0,0.2,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,41,3,ผลิตภัณฑ์อุตสาหกรรม,เครื่องหนังและผลิตภัณฑ์,หนังฟอก กระเป๋าเดินทาง กระเป๋าถือ และผลิตภัณฑ์หนังอื่นๆ,102.8,102.8,103.3,0.0,-0.5,-0.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,42,3,ผลิตภัณฑ์อุตสาหกรรม,เครื่องหนังและผลิตภัณฑ์,รองเท้า,103.3,103.0,100.3,0.3,3.0,1.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,43,2,ผลิตภัณฑ์อุตสาหกรรม,ไม้และผลิตภัณฑ์จากไม้,ไม้และผลิตภัณฑ์จากไม้,105.4,105.3,102.4,0.1,2.9,1.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,44,3,ผลิตภัณฑ์อุตสาหกรรม,ไม้และผลิตภัณฑ์จากไม้,ไม้ที่ได้จากการเลื่อยและไส,106.5,106.2,101.2,0.3,5.2,2.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,45,3,ผลิตภัณฑ์อุตสาหกรรม,ไม้และผลิตภัณฑ์จากไม้,ผลิตภัณฑ์จากไม้,105.0,105.0,102.7,0.0,2.2,0.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,46,2,ผลิตภัณฑ์อุตสาหกรรม,กระดาษและผลิตภัณฑ์กระดาษ,กระดาษและผลิตภัณฑ์กระดาษ,106.2,105.8,105.3,0.4,0.9,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,47,2,ผลิตภัณฑ์อุตสาหกรรม,สิ่งพิมพ์และสิ่งที่เกี่ยวข้องกับการพิมพ์,สิ่งพิมพ์และสิ่งที่เกี่ยวข้องกับการพิมพ์,85.3,102.8,102.8,-17.0,-17.0,-5.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,48,3,ผลิตภัณฑ์อุตสาหกรรม,สิ่งพิมพ์และสิ่งที่เกี่ยวข้องกับการพิมพ์,บริการพิมพ์และบริการที่เกี่ยวข้องกับการพิมพ์,85.3,102.8,102.8,-17.0,-17.0,-5.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,49,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,156.0,173.2,106.9,-9.9,45.9,37.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,50,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,156.0,173.2,106.9,-9.9,45.9,37.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,51,2,ผลิตภัณฑ์อุตสาหกรรม,เคมีภัณฑ์และผลิตภัณฑ์เคมี,เคมีภัณฑ์และผลิตภัณฑ์เคมี,107.2,107.2,96.3,0.0,11.3,3.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,52,3,ผลิตภัณฑ์อุตสาหกรรม,เคมีภัณฑ์และผลิตภัณฑ์เคมี,เคมีภัณฑ์ขั้นมูลฐาน ปุ๋ยเคมีและสารประกอบไนโตรเจน พลาสติกและยางสังเคราะห์ขั้นต้น,108.6,108.5,94.6,0.1,14.8,4.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,53,3,ผลิตภัณฑ์อุตสาหกรรม,เคมีภัณฑ์และผลิตภัณฑ์เคมี,ผลิตภัณฑ์เคมีอื่นๆ,103.0,102.9,103.0,0.1,0.0,-0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,54,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ทางเภสัชกรรม,ผลิตภัณฑ์ทางเภสัชกรรม,96.1,96.1,96.1,0.0,0.0,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,55,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยางและพลาสติก,ผลิตภัณฑ์ยางและพลาสติก,112.5,111.6,103.5,0.8,8.7,1.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,56,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยางและพลาสติก,ผลิตภัณฑ์ยาง,115.1,112.9,106.1,1.9,8.5,-0.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,57,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยางและพลาสติก,ผลิตภัณฑ์พลาสติก,110.3,110.3,100.9,0.0,9.3,4.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,58,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,109.4,109.1,107.4,0.3,1.9,0.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,59,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,แก้วและผลิตภัณฑ์แก้ว,99.1,99.0,99.5,0.1,-0.4,-1.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,60,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,ผลิตภัณฑ์อื่นๆ ที่ทำจากแร่อโลหะ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,113.6,113.2,110.6,0.4,2.7,1.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,61,2,ผลิตภัณฑ์อุตสาหกรรม,โลหะขั้นมูลฐาน,โลหะขั้นมูลฐาน,94.2,95.1,94.2,-0.9,0.0,-0.4,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,62,3,ผลิตภัณฑ์อุตสาหกรรม,โลหะขั้นมูลฐาน,เหล็กและเหล็กกล้าขั้นมูลฐาน,94.2,95.1,94.2,-0.9,0.0,-0.4,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,63,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์โลหะประดิษฐ์,ผลิตภัณฑ์โลหะประดิษฐ์,104.1,104.1,103.8,0.0,0.3,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,64,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์โลหะประดิษฐ์,ผลิตภัณฑ์ที่มีโครงสร้างเป็นโลหะ และภาชนะบรรจุที่ทำจากโลหะ,104.8,104.7,103.7,0.1,1.1,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,65,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์โลหะประดิษฐ์,ผลิตภัณฑ์โลหะประดิษฐ์อื่นๆ,103.6,103.6,103.9,0.0,-0.3,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,66,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,101.4,100.7,97.5,0.7,4.0,-0.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,67,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,ชิ้นส่วนและแผ่นวงจรอิเล็กทรอนิกส์,98.7,98.4,99.0,0.3,-0.3,-3.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,68,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,คอมพิวเตอร์และอุปกรณ์ต่อพ่วง,103.0,101.9,96.2,1.1,7.1,0.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,69,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,เครื่องอุปกรณ์ที่ใช้ในการวัด การทดสอบ และนาฬิกา,100.0,100.0,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,70,2,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,อุปกรณ์ไฟฟ้า,100.3,100.7,100.8,-0.4,-0.5,-0.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,71,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,มอเตอร์ไฟฟ้า เครื่องกำเนิดไฟฟ้า หม้อแปลงไฟฟ้า และอุปกรณ์ควบคุมและจ่ายไฟฟ้า,99.3,99.3,99.4,0.0,-0.1,-0.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,72,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,แบตเตอรี่และหม้อสะสมไฟฟ้า,102.3,102.3,100.2,0.0,2.1,1.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,2569,6,มิถุนายน,73,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,สายไฟและอุปกรณ์การเดินสายไฟฟ้า,111.2,111.2,105.6,0.0,5.3,4.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
